product_name,category,price,quantity_in_stock,quantity_sold,brand,rating,num_of_ratings,date_added,color,revenue
Magic Trackpad 2 (Brown),Mice,129,452,385,Apple,8.75,314,9/17/2025,brown,49665
"IdeaPad Flex 5 (128GB, Orange)",Laptops,499,223,197,Lenovo,8.2,154,11/9/2021,orange,98303
Magic Trackpad 2 (Yellow),Mice,129,0,495,Apple,8.5,383,4/15/2023,yellow,63855
"MatePad T10 (512GB, Purple)",Tablets,250,244,557,Huawei,7.8,444,5/31/2025,purple,139250
Versa 3 (Orange),Watches,199.95,435,430,Fitbit,8.4,323,9/2/2025,orange,85978.5
"HD 450BT (Wired, Gray)",Headphones,100,156,423,Sennheiser,8.75,344,2/8/2023,red,42300
Hatchimals CollEGGtibles (Gray),Toys,9.99,465,556,Spin Master,8.5,438,5/27/2024,gray,5554.44
Foodi Multi-Cooker (Green),Kitchen,199.99,392,681,Ninja,8.75,537,11/10/2025,green,136193.19
G-Shock Rangeman (Red),Watches,300,90,177,Casio,8.75,138,12/22/2023,red,53100
"SB Icon Hoodie (Black, M)",Clothing,60,0,76,Nike,8.75,62,5/8/2024,black,4560
Pathfinder PAG240 (Orange),Watches,300,360,443,Casio,8.75,352,11/20/2024,orange,132900
"4-Series 55S435 (55"", Black frame)",TVs,350,0,123,TCL,8.5,109,10/3/2022,black,43050
N64 (Brown),Gaming Consoles,130,307,199,Nintendo,8.25,163,12/30/2023,brown,25870
5200 (Brown),Gaming Consoles,49.99,302,797,Atari,7.5,632,12/31/2023,brown,39842.03
K70 RGB MK.2 (Green),Keyboards,160,474,449,Corsair,8.75,349,10/27/2022,green,71840
Star Wars Millennium Falcon (75192) (Gray),Toys,849.99,0,842,LEGO,9.5,681,9/12/2025,gray,715691.58
"QLED Q60T (50"", Blue frame)",TVs,599,491,949,Samsung,,758,2/26/2021,blue,568451
"Mi 9 (128GB, Red)",Smartphones,300,0,601,Xiaomi,8.5,481,11/7/2021,red,180300
"Beats Flex (Wireless, Red)",Headphones,69.99,320,544,Apple,8.3,422,4/22/2021,red,38074.56
"SoundSport Wireless (Wireless, Orange)",Headphones,129,205,642,Bose,8.75,510,1/15/2020,orange,82818
"Yeezy Boost 350 V2 (Blue, EU 46)",Shoes,240,0,479,Adidas,8.75,386,3/26/2023,blue,114960
"505 Regular Jeans (Yellow, M)",Clothing,59.99,282,402,Levi's,8.75,308,1/24/2020,yellow,24115.98
"Galaxy S10 (256GB, Black)",Smartphones,299.99,495,169,Samsung,,125,4/12/2023,black,50698.31
Baby Learning Table (Yellow),Toys,39.99,206,684,Fisher-Price,8.75,550,8/7/2021,yellow,27353.16
MX Master 3 (White),Mice,99.99,427,919,Logitech,9.25,731,3/14/2020,white,91890.81
Xbox One X (Red),Gaming Consoles,399.99,0,546,Microsoft,8.5,435,6/4/2023,red,218394.54
"5 (256GB, Brown)",Smartphones,499,3,179,OnePlus,8.75,137,8/10/2020,brown,89321
Baby-G BA110 (Red),Watches,120,319,739,Casio,8.5,588,5/18/2024,red,88680
2-Slice Toaster (Yellow),Kitchen,49.99,157,947,KitchenAid,,749,6/30/2023,yellow,47340.53
Foodi Smoothie Bowl Maker (Orange),Kitchen,99.99,68,129,Ninja,8.5,105,1/2/2021,orange,12898.71
"Condivo 20 Training Top (Blue, XXL)",Clothing,50,54,593,Adidas,8.5,482,4/1/2022,blue,29650
Greyleigh Coffee Table (Gray),Furniture,320,0,508,Wayfair,8.5,407,1/8/2021,gray,162560
"Linen Blend Shirt (Red, L)",Clothing,35,0,20,H&M,8.25,17,5/2/2025,red,700
Jenga (Black),Toys,19.99,239,600,Hasbro,8.75,488,7/27/2025,black,11994
"Armour Fleece Pants (Black, XS)",Clothing,40,0,491,Under Armour,8.7,389,12/29/2023,black,19640
Apex M800 (Green),Keyboards,150,269,668,SteelSeries,9.25,530,11/18/2023,green,100200
Digital Media Keyboard 3000 (Gray),Keyboards,30,220,516,Microsoft,8.5,416,5/4/2022,gray,15480
"Surface Go 3 (64GB, White)",Tablets,399,0,392,Microsoft,7.8,310,1/1/2024,white,156408
"Mi 11 (64GB, Orange)",Smartphones,399,273,879,Xiaomi,8.6,694,2/26/2023,orange,350721
Mighty Mouse (Green),Mice,69,344,15,Apple,8.5,11,12/25/2020,green,1035
"Surface Pro 7 (64GB, White)",Tablets,749,0,723,Microsoft,8.5,598,5/21/2024,white,541527
The Grind Control (Blue),Kitchen,329.95,63,533,Breville,8.75,419,4/16/2025,blue,175863.35
"MacBook Pro 16 (2021) (1TB, Orange)",Laptops,2499,0,56,Apple,9.25,47,7/6/2022,orange,139944
The Bambino Plus (Green),Kitchen,499.95,0,744,Breville,9.2,604,2/22/2025,green,371962.8
"Galaxy Tab Active3 (256GB, White)",Tablets,539.99,21,692,Samsung,8.5,553,9/28/2025,white,373673.08
"8-Series Q825 (75"", Purple frame)",TVs,1800,0,23,TCL,8.7,20,9/18/2022,purple,41400
"IE 80 S (Wired, Yellow)",Headphones,199.95,0,522,Sennheiser,8.75,396,9/17/2021,red,104373.9
"iPad mini (2021) (256GB, Orange)",Tablets,649,0,118,Apple,8.75,100,4/18/2022,orange,76582
PSX (Yellow),Gaming Consoles,150,159,221,Sony,8.75,171,5/7/2024,yellow,33150
"50PUS7506 (55"", Orange frame)",TVs,550,174,705,Philips,,557,8/5/2022,orange,387750
Viper Ultimate (Purple),Mice,149.99,0,385,Razer,8.75,301,8/28/2023,purple,57746.15
The Grind Control (Gray),Kitchen,329.95,313,692,Breville,8.75,567,12/8/2020,gray,228325.4
Pictionary (Red),Toys,20,0,177,Mattel,8.75,150,1/24/2025,red,3540
"HD 599 (Wireless, Yellow)",Headphones,199,436,516,Sennheiser,8.75,416,2/13/2022,yellow,102684
"530 (Gray, EU 46)",Shoes,120,0,737,New Balance,8.5,599,5/14/2025,gray,88440
"55S535 (43"", Brown frame)",TVs,300,0,599,TCL,8.75,481,11/14/2024,brown,179700
"Crewneck Sweatshirt (Brown, S)",Clothing,24.99,343,603,H&M,7.8,459,10/30/2023,brown,15068.97
"Real Madrid Home Jersey (Red, XXL)",Clothing,100,408,125,Adidas,8.75,94,3/8/2024,red,12500
"AirPods (3rd generation) (Wireless, Red)",Headphones,179,0,651,Apple,8.75,524,12/15/2023,red,116529
"Puffer Jacket (Black, XS)",Clothing,59.99,2,435,H&M,8.2,354,12/7/2023,black,26095.65
"Pro HyperWarm Top (Black, XL)",Clothing,70,0,829,Nike,8.5,667,5/17/2021,black,58030
"Surface Pro 7+ (256GB, Red)",Tablets,1099,95,417,Microsoft,,335,11/16/2022,red,458283
"MatePad Paper (512GB, Brown)",Tablets,699,0,322,Huawei,7.8,259,6/22/2022,brown,225078
"Mi 8 (256GB, Blue)",Smartphones,299,217,291,Xiaomi,8.3,239,12/16/2024,blue,87009
Watch SE (Gray),Watches,279,0,986,Apple,8.5,777,6/9/2021,gray,275094
"MatePad 11 (64GB, Brown)",Tablets,400,0,572,Huawei,8.2,447,12/25/2022,brown,228800
"Basic Hoodie (Blue, S)",Clothing,25,0,302,H&M,8.5,243,1/2/2020,blue,7550
Versa (Brown),Watches,229.95,112,795,Fitbit,8.5,639,5/7/2022,brown,182810.25
"P40 (256GB, Green)",Smartphones,699,446,911,Huawei,8.5,715,7/21/2020,green,636789
"XPS 13 (9360) (64GB, Black)",Laptops,1500,405,916,Dell,8.7,738,6/18/2021,black,1374000
"P40 (256GB, Purple)",Smartphones,499,0,940,Huawei,8.2,740,2/1/2022,purple,469060
"Rival Fleece Hoodie (Brown, XL)",Clothing,55,349,514,Under Armour,8.75,405,7/15/2023,brown,28270
Xbox Series X (Purple),Gaming Consoles,499.99,285,362,Microsoft,9.5,274,6/30/2024,purple,180996.38
Precision Mouse (Yellow),Mice,49.99,292,706,Microsoft,8.75,567,4/1/2024,yellow,35292.94
"AU8000 (75"", Gray frame)",TVs,1199.99,360,562,Samsung,8.25,446,1/1/2023,gray,674394.38
Rival 710 (Gray),Mice,99.99,442,139,SteelSeries,8.75,106,10/26/2022,gray,13898.61
Eames Lounge Chair (Orange),Furniture,8195,192,885,Herman Miller,9.75,696,6/5/2021,orange,7252575
"Zig Kinetica (Yellow, EU 40)",Shoes,120,0,256,Reebok,8.5,208,4/23/2022,yellow,30720
"OLED C1 (75"", Black frame)",TVs,2299.99,471,224,LG,9.3,189,11/11/2021,black,515197.76
Zipcode Design Desk (Purple),Furniture,150,346,654,Wayfair,8.25,521,11/19/2022,purple,98100
"ProBook 450 G7 (1TB, Brown)",Laptops,850,119,467,HP,8.5,392,5/15/2020,brown,396950
"Samba (Purple, EU 46)",Shoes,90,80,507,Adidas,8.5,401,10/31/2020,purple,45630
"Galaxy Tab S8 (1TB, Blue)",Tablets,1199.99,298,357,Samsung,8.7,281,5/21/2020,blue,428396.43
"Pleated Skirt (Brown, XS)",Clothing,29.99,119,595,H&M,8.25,468,4/19/2024,brown,17844.05
"MacBook Pro 13 (2022) (256GB, Brown)",Laptops,1199,162,198,Apple,8.9,172,2/18/2022,brown,237402
Pasta Maker (Green),Kitchen,199.99,0,352,Philips,8.75,279,2/17/2020,green,70396.48
"NMD R1 (Brown, EU 40)",Shoes,140,0,263,Adidas,8.5,197,10/7/2020,brown,36820
Foodi Digital Air Fry Oven (Red),Kitchen,299.99,89,660,Ninja,9,527,7/25/2021,red,197993.4
"Surface Pro 6 (128GB, Red)",Tablets,799,417,742,Microsoft,8.5,581,5/22/2023,red,592858
Craft (Black),Keyboards,39.99,0,161,Logitech,,126,5/17/2021,black,6438.39
"PXC 550 (Wireless, Red)",Headphones,299.95,0,303,Sennheiser,8.75,244,4/5/2023,red,90884.85
"QNED MiniLED 90 (43"", Green frame)",TVs,699.99,308,972,LG,8.45,790,5/3/2020,green,680390.28
"VivoBook S15 (512GB, Brown)",Laptops,749,0,273,Asus,8.3,225,1/27/2022,brown,204477
"ExpertBook B9 (64GB, Green)",Laptops,2500,0,410,Asus,8.75,346,9/19/2023,green,1025000
"iPad (2020) (512GB, Brown)",Tablets,849,239,284,Apple,8.5,242,11/23/2021,brown,241116
"SoundSport Wireless (Wired, Purple)",Headphones,99,43,918,Bose,8.5,744,6/2/2023,red,90882
G915 Lightspeed (Red),Keyboards,229.99,273,593,Logitech,9.2,473,11/23/2022,red,136384.07
"ZBook Firefly 14 (512GB, Yellow)",Laptops,1500,123,189,HP,8.6,152,1/23/2022,yellow,283500
Apex M800 (Brown),Keyboards,199.99,47,553,SteelSeries,8.75,442,6/4/2023,brown,110594.47
"55PUS8804 (55"", Red frame)",TVs,899,170,645,Philips,8.5,523,6/23/2025,red,579855
Magic Trackpad (2021) (Red),Mice,129,211,736,Apple,8.75,583,12/15/2022,red,94944
"Rox Wireless (Wired, Purple)",Headphones,89.99,0,142,Jabra,8.5,105,5/26/2023,red,12778.58
Magic Trackpad (Brown),Mice,129,0,225,Apple,8.75,183,11/25/2025,brown,29025
"Chromebook Flip C434 (128GB, Red)",Laptops,500,11,323,Asus,8,256,8/28/2020,red,161500
"Zoom Freak 3 (Green, EU 38)",Shoes,120,301,453,Nike,8.75,365,9/4/2021,green,54360
Kallax Shelving Unit (Orange),Furniture,89.99,15,321,IKEA,8.4,257,6/25/2023,orange,28886.79
MX Master 2S (Green),Mice,79.99,274,784,Logitech,9.3,632,11/19/2022,green,62712.16
Saturn (White),Gaming Consoles,250,0,480,Sega,8.75,383,10/23/2021,white,120000
"PXC 550 (Wired, Orange)",Headphones,329.95,76,942,Sennheiser,8.75,769,4/9/2025,red,310812.9
Daily Collection Kettle (Brown),Kitchen,25,349,929,Philips,8.5,744,11/22/2023,brown,23225
"9 (64GB, Yellow)",Smartphones,299,65,24,OnePlus,8.2,21,10/5/2024,yellow,7176
Sensei Ten (Purple),Mice,69.99,0,810,SteelSeries,8.75,658,2/4/2022,purple,56691.9
Sensei Ten (Red),Mice,69.99,480,715,SteelSeries,9.25,567,12/16/2022,red,50042.85
Mercury Row Merwin TV Stand (Green),Furniture,300,0,148,Wayfair,8.25,114,7/16/2024,green,44400
"WH-1000XM3 (Wired, Green)",Headphones,250,0,78,Sony,8.75,64,1/20/2023,red,19500
Hot and Cold Brewed System (Red),Kitchen,149.99,156,841,Ninja,8.75,674,8/20/2024,red,126141.59
"Inspiron 15 3000 (512GB, Black)",Laptops,550,0,793,Dell,7.8,652,4/13/2022,black,436150
"Surface Pro 9 (256GB, Red)",Tablets,1099,387,542,Microsoft,8.5,453,2/22/2024,red,595658
Viva Collection Juicer (White),Kitchen,120,0,865,Philips,8.75,706,11/15/2021,white,103800
Rainforest Jumperoo (Blue),Toys,129.99,437,523,Fisher-Price,9.2,422,8/22/2020,blue,67984.77
Enchantimals Doll (Red),Toys,12.99,252,463,Mattel,8.25,366,5/23/2023,red,6014.37
Pictionary (Blue),Toys,19.99,0,946,Mattel,8.5,747,2/10/2023,blue,18910.54
"Yoga Slim 7 (1TB, Red)",Laptops,1200,0,93,Lenovo,8.5,73,6/10/2022,red,111600
Orochi V2 (White),Mice,69.99,0,861,Razer,8.6,713,9/26/2025,white,60261.39
"Galaxy Tab Active3 (256GB, Green)",Tablets,650,148,211,Samsung,8.1,169,6/22/2024,green,137150
"Surface Go 3 (256GB, Green)",Tablets,590,299,827,Microsoft,7.8,667,4/15/2023,green,487930
Laugh & Learn Smart Stages Chair (Red),Toys,34.99,360,779,Fisher-Price,9.25,628,4/4/2024,red,27257.21
Luxe (Yellow),Watches,129.95,0,533,Fitbit,8.7,444,4/9/2025,yellow,69263.35
Fenix 7 (White),Watches,699.99,75,951,Garmin,9.2,744,4/16/2022,white,665690.49
"QuietComfort 35 II (Wireless, Brown)",Headphones,299,0,458,Bose,9.2,362,2/21/2020,brown,136942
Mercury Row Merwin TV Stand (White),Furniture,250,315,623,Wayfair,8.2,505,3/20/2022,white,155750
"Elite 85t (Wireless, Purple)",Headphones,229.99,486,16,Jabra,,13,11/12/2022,purple,3679.84
"MacBook Air (2019) (128GB, Orange)",Laptops,999,429,724,Apple,8.5,591,5/1/2022,orange,723276
Smart Screen Blender (Brown),Kitchen,180,,887,Ninja,8.75,714,7/24/2023,brown,159660
Bolanburg Dining Table (Gray),Furniture,600,491,391,Ashley Furniture,8.5,288,10/22/2022,gray,234600
Computer Desk (Gray),Furniture,150,234,242,Sauder,8.25,186,3/25/2022,gray,36300
Shoal Creek Dresser (Gray),Furniture,220,389,884,Sauder,8.5,712,7/23/2025,gray,194480
Venu 2 (Brown),Watches,399.99,0,78,Garmin,8.75,53,9/19/2023,brown,31199.22
"Elite Active 75t (Wired, White)",Headphones,179.99,0,454,Jabra,8.4,369,4/27/2020,red,81715.46
Masters of the Universe He-Man (Black),Toys,25.99,0,17,Mattel,8.75,13,7/28/2023,black,441.83
Wii U (Black),Gaming Consoles,150,0,767,Nintendo,8.5,599,5/28/2021,black,115050
"Galaxy Tab A8 (128GB, Yellow)",Tablets,280,140,828,Samsung,8.65,672,6/15/2025,yellow,231840
Ionic (Green),Watches,199.95,0,312,Fitbit,7.8,249,4/3/2020,green,62384.4
"WH-1000XM4 (Wireless, White)",Headphones,349.99,331,740,Sony,9.25,590,10/11/2021,white,258992.6
"Sportswear Tech Fleece Pants (Gray, L)",Clothing,110,0,364,Nike,,287,9/16/2025,gray,40040
Apex Pro Mini (Red),Keyboards,179.99,0,363,SteelSeries,9.2,277,12/12/2025,red,65336.37
HD9650/99 Premium Airfryer (Orange),Kitchen,349.99,0,973,Philips,8.75,767,3/11/2021,orange,340540.27
Inspire 2 (Yellow),Watches,299,182,332,Fitbit,8.5,258,5/5/2025,yellow,99268
Brilliant Basics Corn Popper (Gray),Toys,12.99,91,844,Fisher-Price,8.75,664,4/11/2021,gray,10963.56
"Momentum 2.0 (Wired, Orange)",Headphones,199,0,118,Sennheiser,8.75,100,12/7/2022,red,23482
Soup Maker (Orange),Kitchen,120,0,169,Philips,,130,10/12/2025,orange,20280
"Omen 15 (1TB, Green)",Laptops,1350,0,347,HP,8.6,279,11/4/2021,green,468450
"Redmi Note 9 (256GB, Purple)",Smartphones,250,240,900,Xiaomi,8.5,730,11/11/2025,red,225000
"Inspiron 15 3000 (256GB, Black)",Laptops,469,0,906,Dell,7.8,714,2/9/2023,black,424914
"AU8000 (50"", White frame)",TVs,500,455,95,Samsung,8.5,75,9/26/2025,white,47500
MARQ Athlete (White),Watches,1500,63,242,Garmin,8.75,193,9/22/2025,white,363000
Lynx (Blue),Gaming Consoles,200,0,183,Atari,7.5,144,7/13/2020,blue,36600
Pro 10-in-1 (Blue),Kitchen,129.99,120,53,Instant Pot,9.25,38,8/23/2020,blue,6889.47
"ZenBook Pro Duo 15 (64GB, White)",Laptops,3499,446,502,Asus,8.75,417,2/26/2023,white,1756498
"Nano X (White, EU 39)",Shoes,120,227,73,Reebok,8.5,63,2/24/2020,white,8760
"MatePad Paper (64GB, Orange)",Tablets,499,175,385,Huawei,8.2,317,10/22/2023,orange,192115
Architecture Statue of Liberty (21042) (Orange),Toys,49.99,0,462,LEGO,8.5,380,8/12/2024,orange,23095.38
Trinell TV Stand (Gray),Furniture,270,38,776,Ashley Furniture,8.5,601,12/31/2024,gray,209520
Bakugan Battle Arena (Gray),Toys,29.99,15,459,Spin Master,8.5,369,5/22/2024,gray,13765.41
Xbox 360 Arcade (Black),Gaming Consoles,100,0,892,Microsoft,7.85,716,9/1/2024,black,89200
"Cotton Chino Pants (Purple, M)",Clothing,29.99,0,556,H&M,7.5,456,9/3/2020,purple,16674.44
Apex M800 (Gray),Keyboards,180,232,824,SteelSeries,8.75,635,2/11/2020,gray,148320
"OLED G1 (50"", Purple frame)",TVs,1299,0,287,LG,9.2,234,11/15/2021,purple,372813
Clue (Brown),Toys,19.99,118,673,Hasbro,8.7,534,9/18/2024,brown,13453.27
"MatePad 11 (512GB, Yellow)",Tablets,499.99,66,76,Huawei,8.5,65,9/12/2023,yellow,37999.24
Technic Bugatti Chiron (42083) (Red),Toys,350,422,582,LEGO,9.45,467,1/31/2023,red,203700
"Cotton Chino Pants (Gray, L)",Clothing,29.99,444,710,H&M,8.5,548,6/18/2025,gray,21292.9
"Surface Pro 8 (128GB, Green)",Tablets,799,0,995,Microsoft,8.5,789,9/26/2025,green,795005
Charge 5 (White),Watches,129.95,418,749,Fitbit,8.75,598,5/13/2020,white,97332.55
Pasta Maker (White),Kitchen,149.99,90,432,Philips,8.75,322,12/5/2021,white,64795.68
Surface Keyboard (White),Keyboards,89.99,210,546,Microsoft,8.75,420,5/25/2021,white,49134.54
Pro IntelliMouse (Black),Mice,59.99,0,658,Microsoft,8.75,514,2/9/2023,black,39473.42
"Mate 30 (128GB, Brown)",Smartphones,400,127,207,Huawei,7.8,175,10/28/2024,brown,82800
Monopoly Board Game (Green),Toys,19.99,402,855,Hasbro,8.9,688,11/25/2024,green,17091.45
"Denim Jacket (Red, M)",Clothing,49.99,0,878,H&M,7.85,711,12/23/2022,red,43891.22
"1080v11 (Brown, EU 40)",Shoes,160,414,555,New Balance,8.75,430,1/5/2025,brown,88800
"TUF Gaming A15 (1TB, Orange)",Laptops,1200,160,939,Asus,8.5,766,12/18/2020,orange,1126800
"ROG Strix Scar 15 (256GB, Red)",Laptops,1800,386,520,Asus,8.6,415,1/5/2020,red,936000
"Originals Trefoil Hoodie (Gray, XXL)",Clothing,70,457,89,Adidas,8.4,74,11/26/2020,gray,6230
"Surface Pro 9 (64GB, Yellow)",Tablets,1299,32,82,Microsoft,8.5,70,6/24/2025,yellow,106518
"Sleepbuds II (Wired, Purple)",Headphones,199,0,902,Bose,8.2,749,4/13/2023,red,179498
"990v5 (Orange, EU 38)",Shoes,185,30,785,New Balance,8.75,629,6/30/2024,orange,145225
"55PUS7334 (43"", Gray frame)",TVs,400,0,453,Philips,8.5,350,5/3/2022,gray,181200
"Redmi Note 10 (64GB, Brown)",Smartphones,180,41,415,Xiaomi,8.5,339,9/2/2025,red,74700
Nerf Elite 2.0 (Orange),Toys,29.99,238,3,Hasbro,8.25,3,2/14/2023,orange,89.97
Ionic (Gray),Watches,200,1,556,Fitbit,8.5,460,12/14/2025,gray,111200
"Classic Leather (Purple, EU 46)",Shoes,85,342,323,Reebok,8.5,249,10/12/2023,purple,27455
"Smash (Green, EU 46)",Shoes,60,331,182,Puma,8.5,141,5/16/2022,green,10920
"Pavilion 15 (64GB, Orange)",Laptops,750,351,344,HP,8.2,281,12/27/2021,orange,258000
"75PML9506 (65"", Blue frame)",TVs,1999.99,46,338,Philips,8.5,271,9/29/2023,blue,675996.62
HD2137 Pressure Cooker (Brown),Kitchen,130,0,869,Philips,8.45,693,6/6/2025,brown,112970
"Mi 10 (1TB, Gray)",Smartphones,799,0,56,Xiaomi,8.5,45,2/1/2020,gray,44744
NES (Orange),Gaming Consoles,80,344,294,Nintendo,8.5,236,5/7/2025,orange,23520
"Momentum 2.0 (Wired, Brown)",Headphones,199,486,311,Sennheiser,8.75,256,8/18/2021,red,61889
"QNED MiniLED 90 (65"", Green frame)",TVs,1799,194,884,LG,,720,2/6/2023,green,1590316
Cosm Chair (White),Furniture,1495,0,302,Herman Miller,9.2,232,10/6/2023,white,451490
"Galaxy S8 (64GB, Blue)",Smartphones,150,15,195,Samsung,7.5,164,8/15/2024,blue,29250
Magic Mouse (Gray),Mice,99,0,814,Apple,8.6,654,6/8/2024,gray,80586
G-Shock Rangeman (Gray),Watches,300,182,212,Casio,8.75,178,10/20/2023,gray,63600
"iPad Pro 12.9 (2021) (1TB, Black)",Tablets,1499,347,50,Apple,,38,12/25/2024,black,74950
"NanoCell 80 (43"", Black frame)",TVs,400,0,551,LG,8.5,441,8/10/2021,black,220400
Rival 710 (Blue),Mice,99.99,0,415,SteelSeries,8.5,321,11/20/2021,blue,41495.85
G-Shock DW5600 (White),Watches,100,0,28,Casio,8.5,18,4/10/2024,white,2800
"QLED Q60T (75"", Gray frame)",TVs,1199,71,407,Samsung,8.75,330,11/1/2022,gray,487993
Versa (White),Watches,129.95,0,656,Fitbit,8.75,514,10/22/2021,white,85247.2
"55PUS7334 (43"", Green frame)",TVs,450,0,751,Philips,7.85,616,3/28/2021,green,337950
PSP (Blue),Gaming Consoles,129.99,403,40,Sony,8.5,35,1/10/2025,blue,5199.6
"Galaxy Tab S7 FE (1TB, White)",Tablets,649.99,125,925,Samsung,8.3,731,5/24/2023,white,601240.75
Craft (Blue),Keyboards,59.99,0,271,Logitech,8.75,216,9/30/2020,blue,16257.29
N64 (Gray),Gaming Consoles,120,217,513,Nintendo,8.5,409,8/9/2021,gray,61560
Xbox (Green),Gaming Consoles,299,0,791,Microsoft,,635,4/11/2021,green,236509
"Surface Pro X (64GB, Gray)",Tablets,899.99,0,674,Microsoft,8.25,557,4/26/2023,gray,606593.26
"NanoCell 80 (50"", Yellow frame)",TVs,550,0,716,LG,8.5,574,6/8/2021,yellow,393800
"AirPods (3rd generation) (Wired, Green)",Headphones,169,497,650,Apple,8.9,518,12/20/2021,red,109850
"P40 Pro (128GB, Black)",Smartphones,699,73,52,Huawei,8.2,43,12/1/2025,black,36348
"iPhone 11 (64GB, Gray)",Smartphones,399,0,865,Apple,8.75,691,6/20/2023,gray,345135
WWE Action Figure (Blue),Toys,19.99,479,776,Mattel,8.5,630,4/10/2022,blue,15512.24
Xbox One S (Green),Gaming Consoles,299,316,793,Microsoft,,634,10/25/2021,green,237107
"574 (Blue, EU 40)",Shoes,90,22,235,New Balance,8.75,192,4/18/2021,blue,21150
"ZBook Firefly 14 (128GB, Blue)",Laptops,1200,368,993,HP,8.5,803,10/13/2021,blue,1191600
"Superstar (Yellow, EU 40)",Shoes,85,0,45,Adidas,8.75,40,4/21/2023,yellow,3825
DeathAdder Essential (Blue),Mice,29.99,0,680,Razer,8.5,545,5/4/2022,blue,20393.2
"Club C 85 (Blue, EU 42)",Shoes,75,251,540,Reebok,8.5,438,5/18/2024,blue,40500
G502 HERO (Orange),Mice,79.99,432,996,Logitech,,792,11/2/2022,orange,79670.04
"Legion 5 (512GB, Green)",Laptops,1150,0,332,Lenovo,8.75,273,4/22/2024,green,381800
"WF-1000XM3 (Wireless, Gray)",Headphones,178,62,916,Sony,8.75,726,1/29/2020,gray,163048
Pax Wardrobe (Gray),Furniture,299,138,482,IKEA,8.5,392,10/11/2021,gray,144118
"HeatGear Compression Shirt (Orange, M)",Clothing,30,0,84,Under Armour,9.2,59,5/20/2023,orange,2520
"Ignite Limitless (Green, EU 39)",Shoes,110,491,107,Puma,,83,1/29/2025,green,11770
"MacBook Pro 13 (2019) (256GB, Black)",Laptops,1299,53,331,Apple,8.7,266,5/10/2025,black,429969
"Mi 10 (64GB, Red)",Smartphones,300,248,857,Xiaomi,8.25,684,3/2/2020,red,257100
Apex Pro (Purple),Keyboards,199.99,392,240,SteelSeries,9.25,197,10/13/2024,purple,47997.6
"Q950TS 8K QLED (55"", Purple frame)",TVs,2999,351,755,Samsung,8.5,576,9/15/2023,purple,2264245
"Cortez (Gray, EU 44)",Shoes,90,315,537,Nike,8.75,437,6/6/2020,gray,48330
"ThinkPad T14 (256GB, White)",Laptops,1200,386,592,Lenovo,8.75,466,5/3/2021,white,710400
Poäng Armchair (Yellow),Furniture,79,84,219,IKEA,8.5,177,6/25/2024,yellow,17301
"6-Series R648 (8K) (75"", Brown frame)",TVs,2499,0,120,TCL,8.6,95,1/12/2024,brown,299880
"Air Max 90 (Black, EU 46)",Shoes,130,0,560,Nike,8.75,470,11/23/2024,black,72800
Apex 5 (Yellow),Keyboards,99.99,0,65,SteelSeries,,54,4/23/2022,yellow,6499.35
Galaxy Watch Active2 (Blue),Watches,250,225,875,Samsung,8.5,678,3/9/2025,blue,218750
"iPad Pro 12.9 (2021) (512GB, Black)",Tablets,1299,0,218,Apple,,176,6/20/2022,black,283182
"MediaPad M5 (256GB, Black)",Tablets,350,243,640,Huawei,8.2,512,10/13/2021,black,224000
Chaliene Sofa (Brown),Furniture,599,0,94,Ashley Furniture,8.25,80,5/20/2022,brown,56306
Xbox One S (Brown),Gaming Consoles,299,180,195,Microsoft,8.5,159,3/8/2021,brown,58305
Ultra 10-in-1 (Blue),Kitchen,129.99,253,770,Instant Pot,8.75,617,6/24/2022,blue,100092.3
MX Keys (Gray),Keyboards,119.99,419,372,Logitech,8.75,293,1/27/2021,gray,44636.28
"Beats Flex (Wired, Blue)",Headphones,69.99,279,611,Apple,8.2,496,3/8/2024,red,42763.89
